,Title,Datetime,Source,URL,Search
175,A coronavirus patient thought he was recovering. Then doctors found blood clots in his lungs — a new and potentially deadly complication of the virus.,2020-04-22T17:38:00Z,Business Insider,https://www.businessinsider.com/blood-clot-coronavirus-covid-19-patient-lung-heart-kidney-2020-4,+doctors AND +coronavirus AND +new
179,The coronavirus is preventing medical students from getting hands-on training in hospitals. Frustrated future doctors are looking for new ways to help.,2020-03-24T17:28:00Z,Business Insider,https://www.businessinsider.com/medical-students-taken-off-hospital-rotations-want-to-help-2020-3,+doctors AND +coronavirus AND +new
180,"80% of New York's coronavirus patients who are put on ventilators ultimately die, and some doctors are trying to stop using them",2020-04-09T10:56:26Z,Business Insider,https://www.businessinsider.com/coronavirus-ventilators-some-doctors-try-reduce-use-new-york-death-rate-2020-4,+doctors AND +coronavirus AND +new
183,A scary new coronavirus complication is puzzling doctors,2020-04-21T18:05:10Z,BGR,https://bgr.com/2020/04/21/coronavirus-symptoms-kidney-damage-covid-19/,+doctors AND +coronavirus AND +new
184,Doctors have found a horrible new coronavirus complication,2020-04-23T17:13:59Z,BGR,https://bgr.com/2020/04/23/coronavirus-treatment-high-blood-sugar-and-hydroxychloroquine/,+doctors AND +coronavirus AND +new
185,"The health system in Italy's Lombardy region is so strained from the new coronavirus, they're asking doctors to come out of retirement and nursing students are being fast-tracked to graduation",2020-03-03T06:30:04Z,Business Insider,https://www.businessinsider.com/italys-lombardy-regions-healthcare-system-is-crumbling-to-covid-19-2020-3,+doctors AND +coronavirus AND +new
188,Google’s new program makes it easier for non-coronavirus patients to virtually connect with doctors,2020-04-11T03:14:08Z,BGR,https://bgr.com/2020/04/10/google-coronavirus-no-symptoms-receive-virtual-medical-care/,+doctors AND +coronavirus AND +new
190,"Many New York Coronavirus Patients Are Young, Surprising Doctors",2020-04-01T15:55:20Z,Bloomberg,https://www.bloomberg.com/news/articles/2020-04-01/coronavirus-in-young-people-ny-patients-skew-younger-some-die,+doctors AND +coronavirus AND +new
192,NIH Doctors warn of new coronavirus threat for smokers,2020-03-26T19:55:11Z,SlashGear,https://www.slashgear.com/nih-doctors-warn-of-new-coronavirus-threat-for-smokers-26614552/,+doctors AND +coronavirus AND +new
193,"How doctors and nurses are using TikTok to demystify the medical profession by sharing info on topics like sex education, vaping, coronavirus, and nutrition (Emma Goldberg/New York Times)",2020-02-03T01:20:07Z,Techmeme.com,https://www.techmeme.com/200202/p11,+doctors AND +coronavirus AND +new
194,"Coronavirus: 87 new cases, telemedicine guidelines issued by govt to take load off doctors",2020-03-25T22:00:11Z,The Indian Express,https://indianexpress.com/article/coronavirus/coronavirus-87-new-cases-telemedicine-guidelines-issued-by-govt-to-take-load-off-doctors-6331917/,+doctors AND +coronavirus AND +new
196,Coronavirus: New York doctors make diagnosis breakthrough,2020-02-27T01:42:02Z,Yahoo Entertainment,https://news.yahoo.com/coronavirus-york-doctors-diagnosis-breakthrough-014202207.html,+doctors AND +coronavirus AND +new
200,Doctors Say Mardi Gras Was a 'Perfect Incubator' for Coronavirus as New Orleans Sees Surge in Cases,2020-03-26T18:15:25Z,PEOPLE,https://people.com/health/mardi-gras-perfect-incubator-coronavirus-new-orleans-800-cases/,+doctors AND +coronavirus AND +new
201,Coronavirus: New York doctors tell young people to 'stay inside and stay healthy' - Guardian News,2020-03-31T16:15:00Z,YouTube,https://www.youtube.com/watch?v=oQGDh6Cu9kw,+doctors AND +coronavirus AND +new
202,Doctors Face Troubling Question: Are They Treating Coronavirus Correctly? | NYT News - The New York Times,2020-04-14T13:30:03Z,YouTube,https://www.youtube.com/watch?v=bp5RMutCNoI,+doctors AND +coronavirus AND +new
203,"Doctors Turn To ‘80s Tech’ In Coronavirus Battle, Despite Tech Giant Claims And ‘Shiny’ New Toys",2020-04-02T10:23:12Z,Forbes,https://www.forbes.com/sites/daviddawkins/2020/04/02/doctors-turn-to-80s-tech-in-coronavirus-battle-despite-tech-giant-claims-and-shiny-new-toys/,+doctors AND +coronavirus AND +new
204,'Brace Yourself': Doctors in Italy Share Coronavirus Advice | NYT News - The New York Times,2020-03-23T20:00:13Z,YouTube,https://www.youtube.com/watch?v=z2KpsZRpoZ8,+doctors AND +coronavirus AND +new
205,"New Orleans Doctors Scramble as Coronavirus Deaths, Cases Soar",2020-03-30T20:04:00Z,VOA News,https://learningenglish.voanews.com/a/5352360.html,+doctors AND +coronavirus AND +new
207,‘We’re Scared’: Doctors in New Coronavirus Hotspots Brace for ‘Tsunami’ of Patients,2020-03-27T19:53:15Z,Daily Beast,https://www.thedailybeast.com/doctors-in-new-coronavirus-hotspots-brace-for-tsunami-of-patients,+doctors AND +coronavirus AND +new
208,"New Orleans doctors scramble as coronavirus deaths, cases soar",2020-03-30T04:06:20Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-usa-new-orleans-idUSKBN21H0BG,+doctors AND +coronavirus AND +new
210,Doctors claim new coronavirus 'may cause damage to a man's TESTICLES',2020-03-12T12:29:38Z,Daily Mail,https://www.dailymail.co.uk/news/article-8104477/Doctors-claim-new-coronavirus-cause-damage-mans-TESTICLES.html,+doctors AND +coronavirus AND +new
211,Three Doctors Infected With New Coronavirus in Beijing – Reports,2020-01-25T23:15:41Z,Sputnik International,https://sputniknews.com/asia/202001251078139640-three-doctors-infected-with-new-coronavirus-in-beijing--reports/,+doctors AND +coronavirus AND +new
212,"Coronavirus Outbreak: Super Spreaders, a new nightmare for doctors - WION",2020-02-08T11:06:48Z,YouTube,https://www.youtube.com/watch?v=DpM99qur_6M,+doctors AND +coronavirus AND +new
217,"Coronavirus news – live: Two doctors die as New Year celebrations cancelled across China and UK hunts for '2,000 potential sufferers'",2020-01-25T09:10:48Z,Independent,https://www.independent.co.uk/news/health/coronavirus-news-live-china-new-year-latest-symptoms-virus-uk-france-australia-a9301271.html,+doctors AND +coronavirus AND +new
219,New York Gov. Andrew Cuomo Clears Medical Students To Work As Doctors During Coronavirus Emergency,2020-04-04T19:19:26Z,Reason,https://reason.com/2020/04/04/andrew-cuomo-medical-students-coronavirus-executive-order/,+doctors AND +coronavirus AND +new
221,"Over a thousand doctors, nurses heading to New York City to fight coronavirus: Esper",2020-04-05T14:25:59Z,New York Post,https://nypost.com/2020/04/05/over-a-thousand-doctors-nurses-heading-to-new-york-city-to-fight-coronavirus/,+doctors AND +coronavirus AND +new
223,"A Skin Rash May Be a New, Rare Symptom of Coronavirus, According to Doctors",2020-04-22T14:11:00Z,Prevention.com,https://www.prevention.com/health/a32182851/coronavirus-symptom-skin-rash/,+doctors AND +coronavirus AND +new
227,Retired doctors and nurses could be asked to return to NHS under new UK coronavirus 'battle plan',2020-03-01T08:15:26Z,Daily Mail,https://www.dailymail.co.uk/news/article-8061697/Retired-doctors-nurses-asked-return-NHS-new-UK-coronavirus-battle-plan.html,+doctors AND +coronavirus AND +new
228,"New York doctors say ICUs filling with coronavirus patients, many on life support",2020-03-27T22:23:00Z,CBS News,https://www.cbsnews.com/news/new-york-city-coronavirus-epicenter-united-states-peak-60-minutes-2020-03-27/,+doctors AND +coronavirus AND +new
229,"Live: NSW Now: Doctors warn new coronavirus crackdown not strict enough, HSC to go ahead",2020-03-24T19:42:16Z,ABC News (AU),https://www.abc.net.au/news/2020-03-25/sydney-morning-briefing-wednesday-march-25/12085778,+doctors AND +coronavirus AND +new
231,"Deaths, intubations swamp New Orleans doctors in coronavirus surge",2020-03-30T19:40:54Z,Firstpost,https://www.firstpost.com/world/deaths-intubations-swamp-new-orleans-doctors-in-coronavirus-surge-8208271.html,+doctors AND +coronavirus AND +new
233,"Alarmed as Coronavirus Patients' Blood Thickened, New York Doctors Try New Treatments - Yahoo Singapore News",2020-04-23T03:36:29Z,Yahoo Entertainment,https://in.news.yahoo.com/alarmed-coronavirus-patients-blood-thickened-032900129.html,+doctors AND +coronavirus AND +new
240,"Coronavirus: Less than a third of doctors able to access tests if they have symptoms, new data suggests",2020-04-05T13:17:23Z,Independent,https://www.independent.co.uk/news/uk/home-news/coronavirus-rcp-survey-doctors-test-access-a9448141.html,+doctors AND +coronavirus AND +new
241,Doctors Fear That Every New Hospital Patient Could Have Coronavirus,2020-03-24T16:42:00Z,The National Interest ,https://nationalinterest.org/blog/buzz/doctors-fear-every-new-hospital-patient-could-have-coronavirus-136527,+doctors AND +coronavirus AND +new
243,Doctors Say Common Asthma Drug Is Helping Coronavirus Patients - CBS New York,2020-04-22T21:51:44Z,YouTube,https://www.youtube.com/watch?v=Bvm6PmYLaVE,+doctors AND +coronavirus AND +new
245,Doctors warn of new coronavirus symptom in young adults - WATE 6 On Your Side,2020-04-24T11:22:25Z,YouTube,https://www.youtube.com/watch?v=a-UDatXqjCM,+doctors AND +coronavirus AND +new
247,Military sending doctors into New York hospitals hard hit by coronavirus as new facilities sit mostly empty,2020-04-08T22:20:15Z,CNN,https://www.cnn.com/2020/04/08/politics/military-doctor-surge-nyc/index.html,+doctors AND +coronavirus AND +new
249,Speed of coronavirus deaths shock doctors as New York toll hits new high,2020-04-09T04:36:26Z,The Express Tribune,https://tribune.com.pk/story/2193942/3-speed-coronavirus-deaths-shock-doctors-new-york-toll-hits-new-high/,+doctors AND +coronavirus AND +new
251,"Many New York Coronavirus Patients Are Young, Surprising Doctors (Bloomberg)",2020-04-02T01:55:00Z,Memeorandum.com,https://www.memeorandum.com/200401/p142,+doctors AND +coronavirus AND +new
253,"NEW ORLEANS IS AN EPICENTER OF CORONAVIRUS. MARDI GRAS COULD BE TO BLAME, DOCTORS SAY: As of Tuesday…",2020-03-25T00:45:21Z,PJ Media,https://pjmedia.com/instapundit/362563/,+doctors AND +coronavirus AND +new
270,"B.C.'s top doctor announces 1 more death from COVID-19, 63 new cases - CTV News",2020-04-06T20:53:00Z,Ctvnews.ca,https://bc.ctvnews.ca/b-c-man-in-his-40s-with-confirmed-covid-19-infection-dies-at-home-1.4884198,+doctor AND +covid AND +new
271,"Coronavirus outbreak: New York doctor says 9/11 was ""nothing"" compared to COVID-19 - Global News",2020-03-26T14:27:58Z,YouTube,https://www.youtube.com/watch?v=hAOXl-4H5DE,+doctor AND +covid AND +new
273,Watch a New York City Doctor Describe How Medical Professionals Fight Against COVID-19,2020-04-14T16:19:50Z,Time,https://time.com/5820338/new-york-city-doctor-covid-19-katie-couric-video/,+doctor AND +covid AND +new
276,'This is the new norm': New York ICU doctor says nothing could have prepared her for COVID-19,2020-04-21T19:02:43Z,USA Today,https://www.usatoday.com/story/news/health/2020/04/21/coronavirus-nyc-doctor-treating-covid-19-icu-shares-new-norm/5121805002/,+doctor AND +covid AND +new
277,New Orleans doctor on how city is dealing with becoming a COVID-19 hot spot,2020-03-30T20:17:09Z,ABC News,https://abcnews.go.com/Health/orleans-doctor-city-dealing-covid-19-hot-spot/story?id=69869385,+doctor AND +covid AND +new
278,‘It’s Almost Like Learning How to Be a Doctor Again.’ How One New York ICU Reinvented Itself to Treat COVID patients,2020-04-09T22:42:32Z,Time,https://time.com/5818835/coronavirus-doctor-new-york-icu/,+doctor AND +covid AND +new
282,'My first question every time I see a new patient now is: Could this be COVID-19?' A Seattle doctor on the frontlines,2020-03-23T20:08:13Z,Yahoo Entertainment,https://news.yahoo.com/first-every-time-see-patient-200813658.html,+doctor AND +covid AND +new
284,Doctor among two dead due to Covid-19 in A.P; 34 new cases reported overnight,2020-04-14T08:21:16Z,The Hindu,https://www.thehindu.com/news/national/andhra-pradesh/doctor-among-two-dead-due-to-covid-19/article31337357.ece,+doctor AND +covid AND +new
285,‘My first question every time I see a new patient now is: Could this be COVID-19?’ A Seattle doctor on the frontlines,2020-03-25T03:35:23Z,GOOD Magazine,https://www.good.is/Health/coronavirus-hospital-doctor-confessional,+doctor AND +covid AND +new
298,New Jersey Doctor Dies of COVID-19 in His Husband's Arms,2020-04-02T16:28:14Z,Advocate.com,https://www.advocate.com/news/2020/4/02/new-jersey-doctor-dies-covid-19-his-husbands-arms,+doctor AND +covid AND +new
304,COVID-19: New York hospital doctor prepares for the worst,2020-03-31T06:02:44Z,CNA,https://www.channelnewsasia.com/news/world/new-york-us-covid-19-coronavirus-hospital-doctor-12592910,+doctor AND +covid AND +new
309,Doctor Who Beat COVID-19 Uses His Blood Plasma to Help Others | NBC New York - NBC New York,2020-04-15T00:28:18Z,YouTube,https://www.youtube.com/watch?v=7fRVP2vRRec,+doctor AND +covid AND +new
310,Fox News doctor shuts down Fox & Friends host on COVID-19: ‘Anywhere can be like New York City’,2020-04-03T12:05:48Z,Raw Story,https://www.rawstory.com/2020/04/fox-news-doctor-shuts-down-fox-friends-host-on-covid-19-anywhere-can-be-like-new-york-city/,+doctor AND +covid AND +new
311,"“In a Week We Will Be Italy,” Says New York ER Doctor About COVID-19 in the US",2020-03-26T16:05:09Z,Truthout,https://truthout.org/video/in-a-week-we-will-be-italy-says-new-york-er-doctor-about-covid-19-in-the-us/,+doctor AND +covid AND +new
312,Video: New York Medical Doctor: Is COVID-19 Really ARDS? Acute Respiratory Distress Syndrome? It’s Not Pneumonia?,2020-04-07T19:03:05Z,Globalresearch.ca,https://www.globalresearch.ca/video-new-york-medical-doctor-is-covid-19-really-ards-acute-respiratory-distress-syndrome-its-not-pneumonia/5708831,+doctor AND +covid AND +new
316,Maharashtra doctor battles for life after private hospitals refuse to treat him fearing COVID-19 - The New Indian Express,2020-03-20T05:52:00Z,The New Indian Express,https://www.newindianexpress.com/nation/2020/mar/20/maharashtra-doctor-battles-for-life-after-private-hospitals-refuse-to-treat-him-fearing-covid-19-2119269.html,+doctor AND +covid AND +new
318,New York Doctor Documents Day in Fight Against COVID-19,2020-04-12T16:55:08Z,Yahoo Entertainment,https://ca.sports.yahoo.com/video/york-doctor-documents-day-fight-165508804.html,+doctor AND +covid AND +new
332,Long Island doctor tries new twist on hydroxychloroquine for elderly COVID-19 patients,2020-04-04T05:30:00Z,New York Post,https://nypost.com/2020/04/04/long-island-doctor-tries-new-hydroxychloroquine-for-covid-19-patients/,+doctor AND +covid AND +new
334,Doctor who recovered from coronavirus is first to donate plasma to new program to help COVID-19 patients,2020-04-08T22:22:50Z,Milwaukee Journal Sentinel,https://www.jsonline.com/story/communities/west/news/wauwatosa/2020/04/08/coronavirus-covid-19-wauwatosa-childrens-hospital-doctor-donates-plasma/2971631001/,+doctor AND +covid AND +new
339,Kids put their COVID-19 questions to New Brunswick's top doctor,2020-04-17T18:24:00Z,CBC News,https://www.cbc.ca/player/play/1726096451547,+doctor AND +covid AND +new
344,"Doctor who helped save lives in New York during 9/11, fights COVID-19 in Ohio",2020-04-14T02:51:18Z,10TV,https://www.10tv.com/article/doctor-who-helped-save-lives-new-york-during-911-fights-covid-19-ohio-2020-apr,+doctor AND +covid AND +new
